AnnotSV_ID	SV_chrom	SV_start	SV_end	SV_length	user#1	SV_type	Samples_ID	Annotation_mode	CytoBand	Gene_name	Closest_left	Closest_right	Gene_count	Tx	Tx_version	Tx_start	Tx_end	Overlapped_tx_length	Overlapped_CDS_length	Overlapped_CDS_percent	Frameshift	Exon_count	Location	Location2	Dist_nearest_SS	Nearest_SS_type	Intersect_start	Intersect_end	RE_gene	P_gain_phen	P_gain_hpo	P_gain_source	P_gain_coord	P_loss_phen	P_loss_hpo	P_loss_source	P_loss_coord	P_ins_phen	P_ins_hpo	P_ins_source	P_ins_coord	po_P_gain_phen	po_P_gain_hpo	po_P_gain_source	po_P_gain_coord	po_P_gain_percent	po_P_loss_phen	po_P_loss_hpo	po_P_loss_source	po_P_loss_coord	po_P_loss_percent	P_snvindel_nb	P_snvindel_phen	B_gain_source	B_gain_coord	B_gain_AFmax	B_loss_source	B_loss_coord	B_loss_AFmax	B_ins_source	B_ins_coord	B_ins_AFmax	B_inv_source	B_inv_coord	B_inv_AFmax	po_B_gain_allG_source	po_B_gain_allG_coord	po_B_gain_someG_source	po_B_gain_someG_coord	po_B_loss_allG_source	po_B_loss_allG_coord	po_B_loss_someG_source	po_B_loss_someG_coord	GC_content_left	GC_content_right	Repeat_coord_left	Repeat_type_left	Repeat_coord_right	Repeat_type_right	Gap_left	Gap_right	SegDup_left	SegDup_right	ENCODE_blacklist_left	ENCODE_blacklist_characteristics_left	ENCODE_blacklist_right	ENCODE_blacklist_characteristics_right	ACMG	HI	TS	DDD_HI_percent	ExAC_delZ	ExAC_dupZ	ExAC_cnvZ	ExAC_synZ	ExAC_misZ	GenCC_disease	GenCC_moi	GenCC_classification	GenCC_pmid	NCBI_gene_ID	HGNC_gene_ID	OMIM_ID	OMIM_phenotype	OMIM_inheritance	OMIM_morbid	OMIM_morbid_candidate	LOEUF_bin	GnomAD_pLI	ExAC_pLI	AnnotSV_ranking_score	AnnotSV_ranking_criteria	ACMG_class
14_88401222_88417002_DEL_1	14	88401222	88417002	-15781	CNV140	DEL	NA	full	q31.3	GALC	LINC02330	GPR65	1																							dbVar:nssv15770935	14:88416180-88416285							dbVar:nssv15162475;dbVar:nssv15161908;dbVar:nssv15162476;dbVar:nssv15161629;dbVar:nssv15161107;nssv15161424;dbVar:nssv15161067;dbVar:nssv17976728;dbVar:nssv15161689;dbVar:nssv15161760;dbVar:nssv15161081;dbVar:nssv18329607;dbVar:nssv18330720;dbVar:nssv15161039;dbVar:nssv16213003;dbVar:nssv17971502	14:19000423-107289053;14:19280734-107287663;14:19327824-107287663;14:19794562-107234280;14:20511674-107285437;14:20619309-107263478;14:37671059-106985955;14:73750742-107285437;14:74122476-107287505;14:77689139-107287505;14:81593709-97059276;14:84537503-107285437;14:86560375-107240869;14:88391503-88423172;14:88411888-88417102	0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.05;0.05;0.05;0.10;0.07;0.08;49.83;98.08	Krabbe disease, 245200 (3) AR		dbVar:nssv15775589;dbVar:nssv15154706;dbVar:nssv16206456;dbVar:nssv16865895;dbVar:nssv17969653;dbVar:nssv17649940;dbVar:nssv15773162;nssv15773163;dbVar:nssv15775335;dbVar:nssv15776237;dbVar:nssv17976378;morbid:GALC;dbVar:nssv15776536;dbVar:nssv16216522;dbVar:nssv15774390;nssv15774844;dbVar:nssv15772051;dbVar:nssv15770591;dbVar:nssv15130867;dbVar:nssv18791285;dbVar:nssv16213074;dbVar:nssv18830720	14:77274991-89803137;14:84783138-96908198;14:84783524-96907490;14:86089632-88429727;14:88345626-94773741;14:88391508-88423172;14:88398358-88422853;14:88398407-88422853;14:88398408-88422569;14:88399358-88429727;14:88399358-88460011;14:88399623-88422569;14:88399829-88422607;14:88400252-88422569;14:88400286-88422569;14:88401057-88416295;14:88401057-88417112;14:88401065-88406335;14:88401065-88417102;14:88401077-94725706	0.13;0.13;0.13;0.67;0.25;49.84;64.42;64.55;65.31;51.96;26.02;68.77;69.28;70.71;70.82;98.92;98.29;97.02;98.40;0.25	68	GALC-related_disorder;Galactosylceramide_beta-galactosidase_deficiency;Inborn_genetic_diseases				dbVar	chr14:88299497-88420442;chr14:88391506-88423172;chr14:88391507-88423180	0.01													chr14:88391506-88423172 dbVar;chr14:88299497-88420442 dbVar;chr14:88391507-88423180 dbVar	chr14:88299497-88420442 dbVar;chr14:88391507-88423180 dbVar;chr14:88391506-88423172 dbVar	0.435	0.295																47.35	-2.62354415217069	0.258638291301075	-2.47162789907313	0.324045467802155	-0.283647167642099							606890			yes		5	5.2142e-15	6.2835e-07	1.0	1A (cf Gene_count, RE_gene, +0.00);2A (cf P_loss_source, +1.00);3A (1 gene, +0.00);5F (+0.00)	5
14_88401222_88417002_DEL_1	14	88401222	88417002	-15781	CNV140	DEL	NA	split	q31.3	GALC				NM_001424071	1	88399357	88459198	15781	661	34	yes	17	intron11-exon17	CDS	0	5'	88401221	88417002								dbVar:nssv15770935	14:88416180-88416285															68	GALC-related_disorder;Galactosylceramide_beta-galactosidase_deficiency;Inborn_genetic_diseases				dbVar	chr14:88299497-88420442;chr14:88391506-88423172;chr14:88391507-88423180	0.01																														30		47.35	-2.62354415217069	0.258638291301075	-2.47162789907313	0.324045467802155	-0.283647167642099	Krabbe disease	AR	Definitive;Strong	10448809;16607461;7437911;8786069;9272171	2581	HGNC:4115	606890	Krabbe disease, 245200 (3) AR	AR	yes		5	5.2142e-15	6.2835e-07			full=5
15_42676657_42684925_DEL_1	15	42676657	42684925	-8269	CNV022	DEL	NA	full	q15.1	CAPN3	GANC	ZNF106	1																CDAN1 (morbid/RE=ABC_enhancer+EA_enhancer);TTBK2 (morbid/RE=ABC_enhancer)							dbVar:nssv16212791	15:42676672-42682304							dbVar:nssv15172447;dbVar:nssv15125410;dbVar:nssv15172190;dbVar:nssv15149616;dbVar:nssv15150618;nssv15150717;dbVar:nssv15151655;dbVar:nssv15148445	15:20016812-102493540;15:20063341-102521392;15:20071674-102461162;15:20733396-102511616;15:22770423-102429112;15:31115048-102354857;15:41745085-102354798	0.01;0.01;0.01;0.01;0.01;0.01;0.01			dbVar:nssv15127755;dbVar:nssv15127602;dbVar:nssv15151002;dbVar:nssv18791133;dbVar:nssv17972054;dbVar:nssv17976553;dbVar:nssv15130080;dbVar:nssv15770308;dbVar:nssv18791128;dbVar:nssv15770602;dbVar:nssv18329033;dbVar:nssv17971204;dbVar:nssv17973742;dbVar:nssv17971579;dbVar:nssv16212148;dbVar:nssv16214223;dbVar:nssv18791131;dbVar:nssv15770406;dbVar:nssv16091878	15:23622527-102521392;15:29209621-102521392;15:41689328-52446981;15:42614561-42676697;15:42650584-42687745;15:42651698-42704516;15:42651699-42704515;15:42651995-42691860;15:42651995-42695985;15:42651995-42703981;15:42651995-42703999;15:42652005-42703563;15:42676662-42684940;15:42676662-42686559;15:42676672-42684930;15:42676672-42686549;15:42676672-42689085;15:42682132-42703991;15:42684838-42686539	0.01;0.01;0.08;0.07;22.25;15.66;15.66;20.74;18.80;15.91;15.90;16.04;99.82;83.49;99.94;83.56;66.49;12.78;5.17	94	Abnormality_of_the_musculature;Absent_Achilles_reflex;Absent_muscle_fiber_calpain-3;Autosomal_recessive_limb-girdle_muscular_dystrophy;Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2A;CAPN3-related_disorder;Calf_muscle_hypertrophy;Cardiac_arrhythmia;Congenital_muscular_dystrophy;Difficulty_walking;EMG:_myopathic_abnormalities;EMG:_neuropathic_changes;Elbow_flexion_contracture;Elevated_circulating_creatine_kinase_concentration;Limb-girdle_muscle_weakness;Limb-girdle_muscular_dystrophy;Limb-girdle_muscular_dystrophy,_recessive;Lower-limb_joint_contracture;Migraine;Muscle_weakness;Muscular_dystrophy;Muscular_dystrophy,_limb-girdle,_autosomal_dominant_4;Myopathy;Paresthesia;Positive_Romberg_sign;Progressive_spinal_muscular_atrophy;See_cases;Shoulder_girdle_muscle_weakness										IMH	15:41853704-76553742;15:41861792-76552734;15:41862487-76552776;15:41864025-76552620	0.1277							chr15:42675757-42677962 dbVar	chr15:42675757-42677962 dbVar	0.435	0.585	15:42676330-42676615;15:42676616-42676641	AluSc;(TCTA)n														21.69	0.1236772891908	0.448507041888819	0.386195850841801	-1.20265407884393	-0.0884826156813326							114240			yes		5	3.5865e-19	9.7374e-09	1.0	1A (cf Gene_count, RE_gene, +0.00);2A (cf P_loss_source, +1.00);3A (1 gene, +0.00);5F (+0.00)	5
15_42676657_42684925_DEL_1	15	42676657	42684925	-8269	CNV022	DEL	NA	split	q15.1	CAPN3				NM_000070	3	42651698	42704515	8269	720	29	no	24	intron1-intron7	CDS	5	5'	42676656	42684925								dbVar:nssv16212791	15:42676672-42682304															94	Abnormality_of_the_musculature;Absent_Achilles_reflex;Absent_muscle_fiber_calpain-3;Autosomal_recessive_limb-girdle_muscular_dystrophy;Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2A;CAPN3-related_disorder;Calf_muscle_hypertrophy;Cardiac_arrhythmia;Congenital_muscular_dystrophy;Difficulty_walking;EMG:_myopathic_abnormalities;EMG:_neuropathic_changes;Elbow_flexion_contracture;Elevated_circulating_creatine_kinase_concentration;Limb-girdle_muscle_weakness;Limb-girdle_muscular_dystrophy;Limb-girdle_muscular_dystrophy,_recessive;Lower-limb_joint_contracture;Migraine;Muscle_weakness;Muscular_dystrophy;Muscular_dystrophy,_limb-girdle,_autosomal_dominant_4;Myopathy;Paresthesia;Positive_Romberg_sign;Progressive_spinal_muscular_atrophy;See_cases;Shoulder_girdle_muscle_weakness										IMH	15:41853704-76553742;15:41861792-76552734;15:41862487-76552776;15:41864025-76552620	0.1277																								30	0	21.69	0.1236772891908	0.448507041888819	0.386195850841801	-1.20265407884393	-0.0884826156813326	autosomal recessive limb-girdle muscular dystrophy;autosomal recessive limb-girdle muscular dystrophy type 2A;muscular dystrophy, limb-girdle, autosomal dominant;muscular dystrophy, limb-girdle, autosomal dominant 4	AD;AR	Definitive;Limited;Moderate;Strong;Supportive	10330340;15351423;15689361;18337726;20301490;20301582[PMID];240268;27259757;28881388;32342993;9150160	825	HGNC:1480	114240	Muscular dystrophy, limb-girdle, AD 4, 618129 (3) AD;Muscular dystrophy, limb-girdle, AR 1, 253600 (3) AR	AD;AR	yes		5	3.5865e-19	9.7374e-09			full=5
15_42676657_42684925_DEL_1	15	42676657	42684925	-8269	CNV109	DEL	NA	full	q15.1	CAPN3	GANC	ZNF106	1																CDAN1 (morbid/RE=ABC_enhancer+EA_enhancer);TTBK2 (morbid/RE=ABC_enhancer)							dbVar:nssv16212791	15:42676672-42682304							dbVar:nssv15172447;dbVar:nssv15125410;dbVar:nssv15172190;dbVar:nssv15149616;dbVar:nssv15150618;nssv15150717;dbVar:nssv15151655;dbVar:nssv15148445	15:20016812-102493540;15:20063341-102521392;15:20071674-102461162;15:20733396-102511616;15:22770423-102429112;15:31115048-102354857;15:41745085-102354798	0.01;0.01;0.01;0.01;0.01;0.01;0.01			dbVar:nssv15127755;dbVar:nssv15127602;dbVar:nssv15151002;dbVar:nssv18791133;dbVar:nssv17972054;dbVar:nssv17976553;dbVar:nssv15130080;dbVar:nssv15770308;dbVar:nssv18791128;dbVar:nssv15770602;dbVar:nssv18329033;dbVar:nssv17971204;dbVar:nssv17973742;dbVar:nssv17971579;dbVar:nssv16212148;dbVar:nssv16214223;dbVar:nssv18791131;dbVar:nssv15770406;dbVar:nssv16091878	15:23622527-102521392;15:29209621-102521392;15:41689328-52446981;15:42614561-42676697;15:42650584-42687745;15:42651698-42704516;15:42651699-42704515;15:42651995-42691860;15:42651995-42695985;15:42651995-42703981;15:42651995-42703999;15:42652005-42703563;15:42676662-42684940;15:42676662-42686559;15:42676672-42684930;15:42676672-42686549;15:42676672-42689085;15:42682132-42703991;15:42684838-42686539	0.01;0.01;0.08;0.07;22.25;15.66;15.66;20.74;18.80;15.91;15.90;16.04;99.82;83.49;99.94;83.56;66.49;12.78;5.17	94	Abnormality_of_the_musculature;Absent_Achilles_reflex;Absent_muscle_fiber_calpain-3;Autosomal_recessive_limb-girdle_muscular_dystrophy;Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2A;CAPN3-related_disorder;Calf_muscle_hypertrophy;Cardiac_arrhythmia;Congenital_muscular_dystrophy;Difficulty_walking;EMG:_myopathic_abnormalities;EMG:_neuropathic_changes;Elbow_flexion_contracture;Elevated_circulating_creatine_kinase_concentration;Limb-girdle_muscle_weakness;Limb-girdle_muscular_dystrophy;Limb-girdle_muscular_dystrophy,_recessive;Lower-limb_joint_contracture;Migraine;Muscle_weakness;Muscular_dystrophy;Muscular_dystrophy,_limb-girdle,_autosomal_dominant_4;Myopathy;Paresthesia;Positive_Romberg_sign;Progressive_spinal_muscular_atrophy;See_cases;Shoulder_girdle_muscle_weakness										IMH	15:41853704-76553742;15:41861792-76552734;15:41862487-76552776;15:41864025-76552620	0.1277							chr15:42675757-42677962 dbVar	chr15:42675757-42677962 dbVar	0.435	0.585	15:42676330-42676615;15:42676616-42676641	AluSc;(TCTA)n														21.69	0.1236772891908	0.448507041888819	0.386195850841801	-1.20265407884393	-0.0884826156813326							114240			yes		5	3.5865e-19	9.7374e-09	1.0	1A (cf Gene_count, RE_gene, +0.00);2A (cf P_loss_source, +1.00);3A (1 gene, +0.00);5F (+0.00)	5
15_42676657_42684925_DEL_1	15	42676657	42684925	-8269	CNV109	DEL	NA	split	q15.1	CAPN3				NM_000070	3	42651698	42704515	8269	720	29	no	24	intron1-intron7	CDS	5	5'	42676656	42684925								dbVar:nssv16212791	15:42676672-42682304															94	Abnormality_of_the_musculature;Absent_Achilles_reflex;Absent_muscle_fiber_calpain-3;Autosomal_recessive_limb-girdle_muscular_dystrophy;Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2A;CAPN3-related_disorder;Calf_muscle_hypertrophy;Cardiac_arrhythmia;Congenital_muscular_dystrophy;Difficulty_walking;EMG:_myopathic_abnormalities;EMG:_neuropathic_changes;Elbow_flexion_contracture;Elevated_circulating_creatine_kinase_concentration;Limb-girdle_muscle_weakness;Limb-girdle_muscular_dystrophy;Limb-girdle_muscular_dystrophy,_recessive;Lower-limb_joint_contracture;Migraine;Muscle_weakness;Muscular_dystrophy;Muscular_dystrophy,_limb-girdle,_autosomal_dominant_4;Myopathy;Paresthesia;Positive_Romberg_sign;Progressive_spinal_muscular_atrophy;See_cases;Shoulder_girdle_muscle_weakness										IMH	15:41853704-76553742;15:41861792-76552734;15:41862487-76552776;15:41864025-76552620	0.1277																								30	0	21.69	0.1236772891908	0.448507041888819	0.386195850841801	-1.20265407884393	-0.0884826156813326	autosomal recessive limb-girdle muscular dystrophy;autosomal recessive limb-girdle muscular dystrophy type 2A;muscular dystrophy, limb-girdle, autosomal dominant;muscular dystrophy, limb-girdle, autosomal dominant 4	AD;AR	Definitive;Limited;Moderate;Strong;Supportive	10330340;15351423;15689361;18337726;20301490;20301582[PMID];240268;27259757;28881388;32342993;9150160	825	HGNC:1480	114240	Muscular dystrophy, limb-girdle, AD 4, 618129 (3) AD;Muscular dystrophy, limb-girdle, AR 1, 253600 (3) AR	AD;AR	yes		5	3.5865e-19	9.7374e-09			full=5
15_44862623_44867215_DEL_1	15	44862623	44867215	-4593	CNV011	DEL	NA	full	q21.1	SPG11	EIF3J	PATL2	1																							dbVar:nssv15149831;dbVar:nssv17171817	15:44862704-44862876;15:44862724-44862856	Hereditary_spastic_paraplegia_11		CLN:2081152;dbVar:nssv18786074	15:44864898-44864897;15:44864898-44865021			dbVar:nssv15172447;dbVar:nssv15125410;dbVar:nssv15172190;dbVar:nssv15149616;dbVar:nssv15150618;nssv15150717;dbVar:nssv15151655;dbVar:nssv15148445	15:20016812-102493540;15:20063341-102521392;15:20071674-102461162;15:20733396-102511616;15:22770423-102429112;15:31115048-102354857;15:41745085-102354798	0.01;0.01;0.01;0.01;0.01;0.01;0.01	Amyotrophic lateral sclerosis 5, juvenile, 602099 (3) AR;Charcot-Marie-Tooth disease, axonal, type 2X, 616668 (3) AR;Spastic paraplegia 11, AR, 604360 (3) AR		dbVar:nssv15127755;dbVar:nssv15127602;dbVar:nssv15151002;dbVar:nssv17969002;dbVar:nssv15155452;morbid:SPG11;dbVar:nssv18787744;dbVar:nssv18786327;dbVar:nssv15146160;dbVar:nssv15151621;dbVar:nssv17173087;dbVar:nssv15151058;dbVar:nssv15154198;dbVar:nssv15770751;dbVar:nssv17970987	15:23622527-102521392;15:29209621-102521392;15:41689328-52446981;15:42850435-49592633;15:43759774-53252240;15:44854894-44955860;15:44855320-44952834;15:44861705-44876011;15:44862155-44870476;15:44862704-44867259;15:44862714-44867249;15:44862724-44867239;15:44864862-44867259;15:44864872-44867249;15:44864990-44988554	0.01;0.01;0.04;0.07;0.05;4.55;4.71;32.10;55.19;99.03;99.25;99.47;98.17;98.57;1.80	40	Amyotrophic_lateral_sclerosis_type_5;Charcot-Marie-Tooth_disease_axonal_type_2X;Hereditary_spastic_paraplegia;Hereditary_spastic_paraplegia_11;Inborn_genetic_diseases;SPG11-related_disorder;SPG11-related_spastic_paraplegia;See_cases				dbVar	chr15:44862195-44870476	0.01				IMH	15:41853704-76553742;15:41861792-76552734;15:41862487-76552776;15:41864025-76552620	0.1277							chr15:44863205-44874641 dbVar;chr15:44862195-44870476 dbVar;chr15:44864540-44875268 dbVar	chr15:44862195-44870476 dbVar;chr15:44864540-44875268 dbVar;chr15:44863205-44874641 dbVar	0.530	0.500																34.24	-0.54306276032742	0.0702498830574831	-0.107233728120229	-1.8432416904893	-2.79720437732755							610844			yes		4	1.6013e-39	2.9120e-22	1.0	1A (cf Gene_count, RE_gene, +0.00);2A (cf P_loss_source, +1.00);3A (1 gene, +0.00);5F (+0.00)	5
15_44862623_44867215_DEL_1	15	44862623	44867215	-4593	CNV011	DEL	NA	split	q21.1	SPG11				NM_001411132	1	44854893	44955860	4593	587	8	yes	40	exon31-intron34	CDS	24	3'	44862622	44867215								dbVar:nssv15149831;dbVar:nssv17171817	15:44862704-44862876;15:44862724-44862856	Hereditary_spastic_paraplegia_11		CLN:2081152;dbVar:nssv18786074	15:44864898-44864897;15:44864898-44865021											40	Amyotrophic_lateral_sclerosis_type_5;Charcot-Marie-Tooth_disease_axonal_type_2X;Hereditary_spastic_paraplegia;Hereditary_spastic_paraplegia_11;Inborn_genetic_diseases;SPG11-related_disorder;SPG11-related_spastic_paraplegia;See_cases				dbVar	chr15:44862195-44870476	0.01				IMH	15:41853704-76553742;15:41861792-76552734;15:41862487-76552776;15:41864025-76552620	0.1277																										34.24	-0.54306276032742	0.0702498830574831	-0.107233728120229	-1.8432416904893	-2.79720437732755	Charcot-Marie-Tooth disease axonal type 2X;amyotrophic lateral sclerosis type 5;hereditary spastic paraplegia 11;juvenile amyotrophic lateral sclerosis	AR	Definitive;Strong;Supportive	17322883;17322884;18079167;19105190;19105190[PMID]_17322883[PMID];20110243;20613862;22154821;22801083;23825025;24085347[PMID]_22154821[PMID]_20110243[PMID];26556829;26556829[PMID];28237315	80208	HGNC:11226	610844	Amyotrophic lateral sclerosis 5, juvenile, 602099 (3) AR;Charcot-Marie-Tooth disease, axonal, type 2X, 616668 (3) AR;Spastic paraplegia 11, AR, 604360 (3) AR	AR	yes		4	1.6013e-39	2.9120e-22			full=5
15_44862623_44867215_DEL_1	15	44862623	44867215	-4593	CNV097	DEL	NA	full	q21.1	SPG11	EIF3J	PATL2	1																							dbVar:nssv15149831;dbVar:nssv17171817	15:44862704-44862876;15:44862724-44862856	Hereditary_spastic_paraplegia_11		CLN:2081152;dbVar:nssv18786074	15:44864898-44864897;15:44864898-44865021			dbVar:nssv15172447;dbVar:nssv15125410;dbVar:nssv15172190;dbVar:nssv15149616;dbVar:nssv15150618;nssv15150717;dbVar:nssv15151655;dbVar:nssv15148445	15:20016812-102493540;15:20063341-102521392;15:20071674-102461162;15:20733396-102511616;15:22770423-102429112;15:31115048-102354857;15:41745085-102354798	0.01;0.01;0.01;0.01;0.01;0.01;0.01	Amyotrophic lateral sclerosis 5, juvenile, 602099 (3) AR;Charcot-Marie-Tooth disease, axonal, type 2X, 616668 (3) AR;Spastic paraplegia 11, AR, 604360 (3) AR		dbVar:nssv15127755;dbVar:nssv15127602;dbVar:nssv15151002;dbVar:nssv17969002;dbVar:nssv15155452;morbid:SPG11;dbVar:nssv18787744;dbVar:nssv18786327;dbVar:nssv15146160;dbVar:nssv15151621;dbVar:nssv17173087;dbVar:nssv15151058;dbVar:nssv15154198;dbVar:nssv15770751;dbVar:nssv17970987	15:23622527-102521392;15:29209621-102521392;15:41689328-52446981;15:42850435-49592633;15:43759774-53252240;15:44854894-44955860;15:44855320-44952834;15:44861705-44876011;15:44862155-44870476;15:44862704-44867259;15:44862714-44867249;15:44862724-44867239;15:44864862-44867259;15:44864872-44867249;15:44864990-44988554	0.01;0.01;0.04;0.07;0.05;4.55;4.71;32.10;55.19;99.03;99.25;99.47;98.17;98.57;1.80	40	Amyotrophic_lateral_sclerosis_type_5;Charcot-Marie-Tooth_disease_axonal_type_2X;Hereditary_spastic_paraplegia;Hereditary_spastic_paraplegia_11;Inborn_genetic_diseases;SPG11-related_disorder;SPG11-related_spastic_paraplegia;See_cases				dbVar	chr15:44862195-44870476	0.01				IMH	15:41853704-76553742;15:41861792-76552734;15:41862487-76552776;15:41864025-76552620	0.1277							chr15:44863205-44874641 dbVar;chr15:44862195-44870476 dbVar;chr15:44864540-44875268 dbVar	chr15:44862195-44870476 dbVar;chr15:44864540-44875268 dbVar;chr15:44863205-44874641 dbVar	0.530	0.500																34.24	-0.54306276032742	0.0702498830574831	-0.107233728120229	-1.8432416904893	-2.79720437732755							610844			yes		4	1.6013e-39	2.9120e-22	1.0	1A (cf Gene_count, RE_gene, +0.00);2A (cf P_loss_source, +1.00);3A (1 gene, +0.00);5F (+0.00)	5
15_44862623_44867215_DEL_1	15	44862623	44867215	-4593	CNV097	DEL	NA	split	q21.1	SPG11				NM_001411132	1	44854893	44955860	4593	587	8	yes	40	exon31-intron34	CDS	24	3'	44862622	44867215								dbVar:nssv15149831;dbVar:nssv17171817	15:44862704-44862876;15:44862724-44862856	Hereditary_spastic_paraplegia_11		CLN:2081152;dbVar:nssv18786074	15:44864898-44864897;15:44864898-44865021											40	Amyotrophic_lateral_sclerosis_type_5;Charcot-Marie-Tooth_disease_axonal_type_2X;Hereditary_spastic_paraplegia;Hereditary_spastic_paraplegia_11;Inborn_genetic_diseases;SPG11-related_disorder;SPG11-related_spastic_paraplegia;See_cases				dbVar	chr15:44862195-44870476	0.01				IMH	15:41853704-76553742;15:41861792-76552734;15:41862487-76552776;15:41864025-76552620	0.1277																										34.24	-0.54306276032742	0.0702498830574831	-0.107233728120229	-1.8432416904893	-2.79720437732755	Charcot-Marie-Tooth disease axonal type 2X;amyotrophic lateral sclerosis type 5;hereditary spastic paraplegia 11;juvenile amyotrophic lateral sclerosis	AR	Definitive;Strong;Supportive	17322883;17322884;18079167;19105190;19105190[PMID]_17322883[PMID];20110243;20613862;22154821;22801083;23825025;24085347[PMID]_22154821[PMID]_20110243[PMID];26556829;26556829[PMID];28237315	80208	HGNC:11226	610844	Amyotrophic lateral sclerosis 5, juvenile, 602099 (3) AR;Charcot-Marie-Tooth disease, axonal, type 2X, 616668 (3) AR;Spastic paraplegia 11, AR, 604360 (3) AR	AR	yes		4	1.6013e-39	2.9120e-22			full=5
15_44862666_44867274_DEL_1	15	44862666	44867274	-4609	CNV012	DEL	NA	full	q21.1	SPG11	EIF3J	PATL2	1																							dbVar:nssv15149831;dbVar:nssv15151058;dbVar:nssv15151621;dbVar:nssv15154198;dbVar:nssv15770751;dbVar:nssv17171817;dbVar:nssv17173087	15:44862704-44862876;15:44862704-44867259;15:44862714-44867249;15:44862724-44862856;15:44862724-44867239;15:44864862-44867259;15:44864872-44867249	Hereditary_spastic_paraplegia_11		CLN:2081152;dbVar:nssv18786074	15:44864898-44864897;15:44864898-44865021			dbVar:nssv15172447;dbVar:nssv15125410;dbVar:nssv15172190;dbVar:nssv15149616;dbVar:nssv15150618;nssv15150717;dbVar:nssv15151655;dbVar:nssv15148445	15:20016812-102493540;15:20063341-102521392;15:20071674-102461162;15:20733396-102511616;15:22770423-102429112;15:31115048-102354857;15:41745085-102354798	0.01;0.01;0.01;0.01;0.01;0.01;0.01	Amyotrophic lateral sclerosis 5, juvenile, 602099 (3) AR;Charcot-Marie-Tooth disease, axonal, type 2X, 616668 (3) AR;Spastic paraplegia 11, AR, 604360 (3) AR		dbVar:nssv15127755;dbVar:nssv15127602;dbVar:nssv15151002;dbVar:nssv17969002;dbVar:nssv15155452;morbid:SPG11;dbVar:nssv18787744;dbVar:nssv18786327;dbVar:nssv15146160;dbVar:nssv17970987	15:23622527-102521392;15:29209621-102521392;15:41689328-52446981;15:42850435-49592633;15:43759774-53252240;15:44854894-44955860;15:44855320-44952834;15:44861705-44876011;15:44862155-44870476;15:44864990-44988554	0.01;0.01;0.04;0.07;0.05;4.56;4.73;32.21;55.38;1.85	44	Amyotrophic_lateral_sclerosis_type_5;Charcot-Marie-Tooth_disease_axonal_type_2X;Hereditary_spastic_paraplegia;Hereditary_spastic_paraplegia_11;Inborn_genetic_diseases;SPG11-related_disorder;SPG11-related_spastic_paraplegia;See_cases				dbVar	chr15:44862195-44870476	0.01				IMH	15:41853704-76553742;15:41861792-76552734;15:41862487-76552776;15:41864025-76552620	0.1277							chr15:44863205-44874641 dbVar;chr15:44862195-44870476 dbVar;chr15:44864540-44875268 dbVar	chr15:44862195-44870476 dbVar;chr15:44864540-44875268 dbVar;chr15:44863205-44874641 dbVar	0.570	0.515																34.24	-0.54306276032742	0.0702498830574831	-0.107233728120229	-1.8432416904893	-2.79720437732755							610844			yes		4	1.6013e-39	2.9120e-22	1.0	1A (cf Gene_count, RE_gene, +0.00);2A (cf P_loss_source, +1.00);3A (1 gene, +0.00);5F (+0.00)	5
15_44862666_44867274_DEL_1	15	44862666	44867274	-4609	CNV012	DEL	NA	split	q21.1	SPG11				NM_001411132	1	44854893	44955860	4609	611	8	yes	40	intron30-intron34	CDS	35	3'	44862665	44867274								dbVar:nssv15149831;dbVar:nssv15151058;dbVar:nssv15151621;dbVar:nssv15154198;dbVar:nssv15770751;dbVar:nssv17171817;dbVar:nssv17173087	15:44862704-44862876;15:44862704-44867259;15:44862714-44867249;15:44862724-44862856;15:44862724-44867239;15:44864862-44867259;15:44864872-44867249	Hereditary_spastic_paraplegia_11		CLN:2081152;dbVar:nssv18786074	15:44864898-44864897;15:44864898-44865021											44	Amyotrophic_lateral_sclerosis_type_5;Charcot-Marie-Tooth_disease_axonal_type_2X;Hereditary_spastic_paraplegia;Hereditary_spastic_paraplegia_11;Inborn_genetic_diseases;SPG11-related_disorder;SPG11-related_spastic_paraplegia;See_cases				dbVar	chr15:44862195-44870476	0.01				IMH	15:41853704-76553742;15:41861792-76552734;15:41862487-76552776;15:41864025-76552620	0.1277																										34.24	-0.54306276032742	0.0702498830574831	-0.107233728120229	-1.8432416904893	-2.79720437732755	Charcot-Marie-Tooth disease axonal type 2X;amyotrophic lateral sclerosis type 5;hereditary spastic paraplegia 11;juvenile amyotrophic lateral sclerosis	AR	Definitive;Strong;Supportive	17322883;17322884;18079167;19105190;19105190[PMID]_17322883[PMID];20110243;20613862;22154821;22801083;23825025;24085347[PMID]_22154821[PMID]_20110243[PMID];26556829;26556829[PMID];28237315	80208	HGNC:11226	610844	Amyotrophic lateral sclerosis 5, juvenile, 602099 (3) AR;Charcot-Marie-Tooth disease, axonal, type 2X, 616668 (3) AR;Spastic paraplegia 11, AR, 604360 (3) AR	AR	yes		4	1.6013e-39	2.9120e-22			full=5
